Codigo;nombre;unidad;Nombre de la Bodega;Ubicacion;id bodega;id minimo y maximo ;Saldo;Costo ;Lote;TOTAL
003-001-00088;Blends Agua De Azares;Gramo;Planta;NULL;1;NULL;1492,00;0,0140;NULL;20,888
003-001-00090;Blendsblack Guayusa Y Chocolate;Gramo;Planta;NULL;1;NULL;428,00;0,0150;NULL;6,42
003-001-00091;Blends Black Mango;Gramo;Planta;NULL;1;NULL;363,00;0,0150;NULL;5,445
003-001-00092;Blends Black Peach;Gramo;Planta;NULL;1;NULL;973,00;0,0230;NULL;22,379
003-001-00093;Blends Casablanca;Gramo;Planta;NULL;1;NULL;766,00;0,0120;NULL;9,192
003-001-00095;Blends Cherry Rose;Gramo;Planta;NULL;1;NULL;817,00;0,0180;NULL;14,706
003-001-00096;Blends Detox Locales;Gramo;Planta;NULL;1;NULL;732,00;0,2200;NULL;161,04
003-001-00097;Blends Divine Tea;Gramo;Planta;NULL;1;NULL;0,00;0,0140;NULL;0
003-001-00098;Blends Earl Grey;Gramo;Planta;NULL;1;NULL;139,00;0,0120;NULL;1,668
003-001-00099;Blendsenglish Break Fast;Gramo;Planta;NULL;1;NULL;899,00;0,0120;NULL;10,788
003-001-00100;Blends Guayusa Tropical;Gramo;Planta;NULL;1;NULL;693,00;0,0120;NULL;8,316
003-001-001-00004;Te De Navidad;Unidad;Planta;NULL;1;NULL;0,00;1,2800;NULL;0
003-001-001-00005;Dragon Falowers;Unidad;Planta;NULL;1;NULL;0,00;9,0000;NULL;0
003-001-001-00009;Lata Yerba Mate 100gr;Unidad;Planta;NULL;1;NULL;0,00;1,2900;NULL;0
003-001-00101;Blends Guayusa Y Mortiño;Gramo;Planta;NULL;1;NULL;953,00;0,0110;NULL;10,483
003-001-00102;Blends Hawaiian Colada;Gramo;Planta;NULL;1;NULL;449,00;0,0100;NULL;4,49
003-001-00103;Blends Jamaica Green;Gramo;Planta;NULL;1;NULL;711,00;0,0110;NULL;7,821
003-001-00104;Blends Lemon Ginger;Gramo;Planta;NULL;1;NULL;1603,00;0,0120;NULL;19,236
003-001-00105;Blends Mercedes Apple;Gramo;Planta;NULL;1;NULL;0,00;0,0110;NULL;0
003-001-00106;Blends Mint Green;Gramo;Planta;NULL;1;NULL;297,00;0,0140;NULL;4,158
003-001-00107;Blends Mix Frutal;Gramo;Planta;NULL;1;NULL;260,00;0,0150;NULL;3,9
003-001-00108;Blends Lapsang Souchong;Gramo;Planta;NULL;1;NULL;400,00;0,0190;NULL;7,6
003-001-00109;Blends Olong Grape;Gramo;Planta;NULL;1;NULL;106,00;0,0100;NULL;1,06
003-001-00110;Blends Orange Cocoa;Gramo;Planta;NULL;1;NULL;795,00;0,0110;NULL;8,745
003-001-00111;Blends Orange Jamaica;Gramo;Planta;NULL;1;NULL;1657,00;0,0140;NULL;23,198
003-001-00112;Blends Pai Mu Tan;Unidad;Planta;NULL;1;NULL;0,00;0,0110;NULL;0
003-001-00113;Blends Pera Rooibos;Gramo;Planta;NULL;1;NULL;567,00;0,0160;NULL;9,072
003-001-00114;Blends Sakura Cherry Blosson;Unidad;Planta;NULL;1;NULL;0,00;0,0130;NULL;0
003-001-00115;Blends Blueberry Tentation;Gramo;Planta;NULL;1;NULL;617,00;0,0190;NULL;11,723
003-001-00116;Blends Agua De Rosas;Gramo;Planta;NULL;1;NULL;0,00;0,0180;NULL;0
003-001-00117;Blends Canela Rooibos;Gramo;Planta;NULL;1;NULL;623,00;0,0120;NULL;7,476
003-001-00118;Blends Provence;Gramo;Planta;NULL;1;NULL;907,00;0,0150;NULL;13,605
003-001-00119;Blends Puerh Capuchino;Gramo;Planta;NULL;1;NULL;1282,00;0,0110;NULL;14,102
003-001-00120;Blends Strawberry Green Tea;Gramo;Planta;NULL;1;NULL;1592,00;0,0150;NULL;23,88
003-001-00121;Blends Strawberry Kiwi;Gramo;Planta;NULL;1;NULL;416,00;0,0200;NULL;8,32
003-001-00122;Blends Strawberry Rose Mint;Gramo;Planta;NULL;1;NULL;238,00;0,0090;NULL;2,142
003-001-00123;Blends Tropical Fruit;Gramo;Planta;NULL;1;NULL;2209,00;0,0130;NULL;28,717
003-001-00124;Blends Vainilla Chai;Gramo;Planta;NULL;1;NULL;639,00;0,0100;NULL;6,39
003-001-00125;Blends Oolong Rose;Gramo;Planta;NULL;1;NULL;1201,00;0,0100;NULL;12,01
003-001-00126;Blends Paramo Quitu;Gramo;Planta;NULL;1;NULL;816,00;0,0080;NULL;6,528
003-001-00127;Blends Quitu Equinoccial;Gramo;Planta;NULL;1;NULL;0,00;0,0120;NULL;0
003-001-00128;Blends Sandia Locales;Gramo;Planta;NULL;1;NULL;98,00;0,0110;NULL;1,078
003-001-00129;Blends Ginger Cidier;Gramo;Planta;NULL;1;NULL;703,00;0,0110;NULL;7,733
003-001-00130;Blends Tropical Fusion;Gramo;Planta;NULL;1;NULL;0,00;0,0120;NULL;0
003-001-00131;Blends Cotton Candy;Gramo;Planta;NULL;1;NULL;1276,00;0,0110;NULL;14,036
003-001-00132;Blend Creamy Noir;Gramo;Planta;NULL;1;NULL;747,00;0,0150;NULL;11,205
003-001-00133;Blends Green Jade;Gramo;Planta;NULL;1;NULL;290,00;0,0100;NULL;2,9
003-001-00134;Blends Mistic Rose;Gramo;Planta;NULL;1;NULL;693,00;0,0080;NULL;5,544
003-001-00135;Blends Orange Star;Gramo;Planta;NULL;1;NULL;228,00;0,0120;NULL;2,736
003-001-00136;Blends Caribbean Punch;Gramo;Planta;NULL;1;NULL;734,00;0,0180;NULL;13,212
003-001-00137;Blends Golden Rooibos;Gramo;Planta;NULL;1;NULL;1564,00;0,0260;NULL;40,664
003-001-00138;Blends Red Seduction;Gramo;Planta;NULL;1;NULL;1120,00;0,0170;NULL;19,04
003-001-00139;Blends Pineapple Mint;Gramo;Planta;NULL;1;NULL;535,00;0,0130;NULL;6,955
003-001-00140;Blends Mindningth Almond;Gramo;Planta;NULL;1;NULL;816,00;0,0140;NULL;11,424
003-001-00141;Blends Orange Blosson;Gramo;Planta;NULL;1;NULL;609,00;0,0180;NULL;10,962
003-001-00142;Blends Amaranto Spice;Gramo;Planta;NULL;1;NULL;128,00;0,0180;NULL;2,304
003-001-00143;Blends Rosaline Night;Gramo;Planta;NULL;1;NULL;292,00;0,0130;NULL;3,796
003-001-00144;Blends Chocolate Mint;Gramo;Planta;NULL;1;NULL;2850,00;0,0150;NULL;42,75
003-001-00145;Blends Majestic Pu Erh;Gramo;Planta;NULL;1;NULL;1078,00;0,0200;NULL;21,56
003-001-00146;Blends Menta;Gramo;Planta;NULL;1;NULL;0,00;0,0220;NULL;0
003-001-00147;Blends Cedron;Gramo;Planta;NULL;1;NULL;0,00;0,0110;NULL;0
003-001-00148;Blends Pu Erh;Gramo;Planta;NULL;1;NULL;0,00;0,1900;NULL;0
003-001-00149;Blends Lavanda;Gramo;Planta;NULL;1;NULL;0,00;0,0130;NULL;0
003-001-00150;Blends Rosas;Gramo;Planta;NULL;1;NULL;0,00;0,0110;NULL;0
003-001-00151;Blends Jazmin;Gramo;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00152;Blends Butterfly Pea;Gramo;Planta;NULL;1;NULL;0,00;0,0120;NULL;0
003-001-00153;Blends Lucky Mango;Gramo;Planta;NULL;1;NULL;0,00;0,0160;NULL;0
003-001-00154;Blend Cranberry Apple;Gramo;Planta;NULL;1;NULL;1530,00;0,0170;NULL;26,01
003-001-00155;Blends Flower & Kisses;Gramo;Planta;NULL;1;NULL;0,00;0,0120;NULL;0
003-001-00156;Blends Ruby Tangerine;Gramo;Planta;NULL;1;NULL;620,00;0,0120;NULL;7,44
003-001-00157;Blends Black Guayusa;Gramo;Planta;NULL;1;NULL;50,00;0,0080;NULL;0,4
003-001-00158;Blends Lavander Mint;Gramo;Planta;NULL;1;NULL;668,00;0,0100;NULL;6,68
003-001-00159;Blends Sushine Lemon;Gramo;Planta;NULL;1;NULL;669,00;0,0100;NULL;6,69
003-001-00160;Blends Negro Blueberry;Gramo;Planta;NULL;1;NULL;73,00;0,0130;NULL;0,949
003-001-00161;Blends Manzanilla;Gramo;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00162;Blends Caramelo Supreme;Gramo;Planta;NULL;1;NULL;755,00;0,0190;NULL;14,345
003-001-00163;Blends Citrus Matcha;Gramo;Planta;NULL;1;NULL;97,00;0,0110;NULL;1,067
003-001-00164;Blends Black Sunshine;Gramo;Planta;NULL;1;NULL;70,00;0,0110;NULL;0,77
003-001-00165;Blends Flower Lubally;Gramo;Planta;NULL;1;NULL;755,00;0,0140;NULL;10,57
003-001-00166;Blends Milky Oolong;Gramo;Planta;NULL;1;NULL;1270,00;0,0140;NULL;17,78
003-001-00167;Blends Black Velvet;Gramo;Planta;NULL;1;NULL;373,00;0,0160;NULL;5,968
003-001-00168;Blends Bubbly Oolong;Gramo;Planta;NULL;1;NULL;1294,00;0,0200;NULL;25,88
003-001-00169;Blends Butterfly Floral;Gramo;Planta;NULL;1;NULL;180,00;0,0140;NULL;2,52
003-001-00170;Blends Bingoblueberry;Gramo;Planta;NULL;1;NULL;1639,00;0,0190;NULL;31,141
003-001-00171;Blends Paradiso Peach;Gramo;Planta;NULL;1;NULL;874,00;0,0140;NULL;12,236
003-001-00172;Blends Te Negro Keemun;Gramo;Planta;NULL;1;NULL;0,00;0,0150;NULL;0
003-001-00173;Blends Rooibos;Gramo;Planta;NULL;1;NULL;0,00;0,0110;NULL;0
003-001-00174;Blends Te Blanco;Gramo;Planta;NULL;1;NULL;0,00;0,0050;NULL;0
003-001-00175;Blends Te Negro Amazonico;Gramo;Planta;NULL;1;NULL;0,00;0,0260;NULL;0
003-001-00176;Blends Tilo Lemon;Gramo;Planta;NULL;1;NULL;527,00;0,0220;NULL;11,594
003-001-00177;Blends Oolong;Gramo;Planta;NULL;1;NULL;0,00;0,0150;NULL;0
003-001-00178;Blends Te Verde;Gramo;Planta;NULL;1;NULL;423,00;0,0250;NULL;10,575
003-001-00179;Blends Piña Green Tea;Gramo;Planta;NULL;1;NULL;0,00;0,0120;NULL;0
003-001-00180;Blends Guayusa;Gramo;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00181;Blends Focus Boost;Gramo;Planta;NULL;1;NULL;0,00;0,0150;NULL;0
003-001-00182;Blends Moon Cycle;Gramo;Planta;NULL;1;NULL;1358,00;0,0230;NULL;31,234
003-001-00183;Blends Divine Detox;Gramo;Planta;NULL;1;NULL;1381,00;0,0200;NULL;27,62
003-001-00184;Blends Aqua Rosa;Gramo;Planta;NULL;1;NULL;89,00;0,0150;NULL;1,335
003-001-00185;Blends Digestive Blend;Gramo;Planta;NULL;1;NULL;181,00;0,0270;NULL;4,887
003-001-00186;Blends Delta Night;Gramo;Planta;NULL;1;NULL;1656,00;0,0150;NULL;24,84
003-001-00187;Blends Caramel Dragon Fruit;Gramo;Planta;NULL;1;NULL;907,00;0,0170;NULL;15,419
003-001-00188;Blends Menta Sandia;Gramo;Planta;NULL;1;NULL;305,00;0,0190;NULL;5,795
003-001-00189;Blends Turucucho;Gramo;Planta;NULL;1;NULL;788,00;0,0230;NULL;18,124
003-001-00190;Blends Puerh Caramelo;Gramo;Planta;NULL;1;NULL;357,00;0,0200;NULL;7,14
003-001-00191;Blends Amazon Power;Gramo;Planta;NULL;1;NULL;191,00;0,0150;NULL;2,865
003-001-00192;Blends Citrus Zen;Gramo;Planta;NULL;1;NULL;532,00;0,0270;NULL;14,364
003-001-00193;Blends Mate Guayusa;Gramo;Planta;NULL;1;NULL;1105,00;0,0150;NULL;16,575
003-001-00194;Blends Chamomile;Gramo;Planta;NULL;1;NULL;1236,00;0,0180;NULL;22,248
003-001-00195;Tippytea Menta Y Sandia 30g;Unidad;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00196;Muestras Tisanas Naranja;Unidad;Planta;NULL;1;NULL;0,00;0,2500;NULL;0
003-001-00197;Muestras Tisanas Manzana;Unidad;Planta;NULL;1;NULL;0,00;0,2500;NULL;0
003-001-00198;Blends Tutti Fruti;Gramo;Planta;NULL;1;NULL;288,00;0,0090;NULL;2,592
003-001-00199;Lata Divine Tea;Unidad;Planta;NULL;1;NULL;0,00;1,2900;NULL;0
003-001-00200;Latita Hawaiian Colada;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00201;Latita Chamomile;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00202;Latita Green Mint;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00203;Latita Provence Rooibos;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00204;Latita Casablanca;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00205;Latita Blueberry Temptation;Unidad;Planta;NULL;1;NULL;4837,00;0,3800;NULL;1838,06
003-001-00206;Latita Aqua Rosa;Unidad;Planta;NULL;1;NULL;4830,00;0,3800;NULL;1835,4
003-001-00207;Latita Sakura  Cherry;Unidad;Planta;NULL;1;NULL;4761,00;0,3800;NULL;1809,18
003-001-00208;Latita Black Velvet;Unidad;Planta;NULL;1;NULL;4576,00;0,3800;NULL;1738,88
003-001-00210;Muestra Chai Latte Mix;Unidad;Planta;NULL;1;NULL;0,00;0,4400;NULL;0
003-001-00211;Muestra Sachet Matcha Pink;Unidad;Planta;NULL;1;NULL;0,00;0,0140;NULL;0
003-001-00212;Muestra Menta Y Sandia  15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0050;NULL;0
003-001-00213;Muestra Matcha Culinario 15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0080;NULL;0
003-001-00214;Muestra Butterfly Soluble 15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0070;NULL;0
003-001-00215;Muestra Matcha Mango 15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0040;NULL;0
003-001-00216;Muestra Latte Rosa 15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0060;NULL;0
003-001-00217;Muestra Jamaica Berrys 15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0060;NULL;0
003-001-00218;Muestra Dragon Fruit 15gr;Unidad;Planta;NULL;1;NULL;0,00;0,0080;NULL;0
003-001-00219;Blend Rooibos Guordmandises;Gramo;Planta;NULL;1;NULL;0,00;0,0200;NULL;0
003-001-00221;Chai Ordeno 100g;Gramo;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00222;Matcha Ordeno 100g;Gramo;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00223;Blends Black Blueberry;Gramo;Planta;NULL;1;NULL;0,00;0,0200;NULL;0
003-001-00224;Latita Berry Berry;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00225;Latita Orange Cocoa;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00226;Latita Earl Grey;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00227;Latita Bingoblueberry;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00228;Latita Vainilla Chai;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00229;Latita Cranberry Apple;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00230;Latita Chocolate Mint;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00231;Latita Ruby Tangerine;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00232;Latita Pineapple Mint;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00233;Latita Creamy Noir;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00234;Latita Red Seduction;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00235;Latita Cotton Candy;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00236;Latita Lucky Mango;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00237;Latita Cherry Rose;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00238;Latita Black Guayusa Y Chocolate;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00239;Latita Milky Oolong;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00240;Latita Rosaline Night;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00241;Latita Delta Night;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00242;FundaPumkin Spice Latte;Unidad;Planta;NULL;1;NULL;0,00;0,0760;NULL;0
003-001-00243;Te Negro Y Arandanos;Gramo;Planta;NULL;1;NULL;2300,00;0,00485;NULL;11,155
003-001-00244;Te Negro Y Limon;Gramo;Planta;NULL;1;NULL;5040,00;0,00485;NULL;24,444
003-001-00245;Funda Caramelo Supreme 50gr;Unidad;Planta;NULL;1;NULL;0,00;0,5500;NULL;0
003-001-00246;Funda Citrus Matcha 50gr;Gramo;Planta;NULL;1;NULL;0,00;0,6800;NULL;0
003-001-00247;Funda Black Guayusa 50gr;Gramo;Planta;NULL;1;NULL;0,00;0,8700;NULL;0
003-001-00248;Caja De 4 Tubos De Vidrio;Unidad;Planta;NULL;1;NULL;0,00;5,2000;NULL;0
003-001-00249;Caja De 8 Tubos De Vidrio;Unidad;Planta;NULL;1;NULL;0,00;7,5800;NULL;0
003-001-00250;Bubble Tea Rosa 3.4kg;Unidad;Planta;NULL;1;NULL;0,00;4,2500;NULL;0
003-001-00251;Rosas Comestibles;Gramo;Planta;NULL;1;NULL;0,00;2,0000;NULL;0
003-001-00252;Latita Bubbly Oolong;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00253;Latita Lemon Ginger;Unidad;Planta;NULL;1;NULL;0,00;0,3800;NULL;0
003-001-00254;Muestras Base De Limon 15 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,150;NULL;0
003-001-00255;Muestras Te Negro Durazno 15 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,250;NULL;0
003-001-00256;Muestras Pink Lemonada 15 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,200;NULL;0
003-001-00257;Muestras Taro Purple 6 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,300;NULL;0
003-001-00258;Muestras Pad De Jamaica Berries 30gr;Unidad;Planta;NULL;1;NULL;0,00;0,350;NULL;0
003-001-00259;Muestras Pumkin Spice 10 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,250;NULL;0
003-001-00260;Muestra Matcha Ceremonial 10 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,040;NULL;0
003-001-00261;Muestras Matcha Mango;Gramo;Planta;NULL;1;NULL;0,00;0,600;NULL;0
003-001-00262;Muestras Golden Matcha;Gramo;Planta;NULL;1;NULL;0,00;0,200;NULL;0
003-001-00263;Muestars Te Negro Limon;Gramo;Planta;NULL;1;NULL;0,00;0,400;NULL;0
003-001-00264;Muestras Caramelo Salado;Gramo;Planta;NULL;1;NULL;0,00;0,600;NULL;0
003-001-00265;Muestra Matcha Latte Mix;Gramo;Planta;NULL;1;NULL;0,00;0,250;NULL;0
003-001-00266;Muestras Mint Chai;Gramo;Planta;NULL;1;NULL;0,00;0,450;NULL;0
003-001-00267;Muestras Te Negro Limon 15 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,200;NULL;0
003-001-00268;Muestras Pink Matcha 6 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,200;NULL;0
003-001-00269;Muestras Taro Latte Mix 6 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,240;NULL;0
003-001-00270;Bubble Tea Chicle 3.4kg;Unidad;Planta;NULL;1;NULL;0,00;4,2500;NULL;0
003-001-00271;Pink Lemonade;Gramo;Planta;NULL;1;NULL;250,00;0,00428;NULL;1,07
003-001-00272;Cajita De 4 Tubos Floral;Unidad;Planta;NULL;1;NULL;0,00;4,7500;NULL;0
003-001-00273;Sachets Te Negro;Unidad;Planta;NULL;1;NULL;0,00;0,1000;NULL;0
003-001-00275;Muestra Butterfly Soluble;Gramo;Planta;NULL;1;NULL;0,00;0,0200;NULL;0
003-001-00276;Muestras Te Negro Durazno;Gramo;Planta;NULL;1;NULL;0,00;0,0180;NULL;0
003-001-00277;Muestras Pink Lemonada;Gramo;Planta;NULL;1;NULL;0,00;0,0200;NULL;0
003-001-00278;Muestras Te Negro;Gramo;Planta;NULL;1;NULL;0,00;0,0200;NULL;0
003-001-00279;Muestra  Sandia;Unidad;Planta;NULL;1;NULL;0,00;0,1000;NULL;0
003-001-00280;Muestra Blue Matcha;Gramo;Planta;NULL;1;NULL;0,00;0,3000;NULL;0
003-001-00281;Bubble Tea Maracuya 3.4kg;Unidad;Planta;NULL;1;NULL;0,00;4,2500;NULL;0
003-001-00282;Caja De 4 Latas Xl Ecuador;Unidad;Planta;NULL;1;NULL;0,00;6,9000;NULL;0
003-001-00283;Caja De 4 Latitas 10 Gr Ecuador;Unidad;Planta;NULL;1;NULL;0,00;2,9000;NULL;0
003-001-00284;Pads Apaysami Diuretico;Unidad;Planta;NULL;1;NULL;0,00;0,4500;NULL;0
003-001-00285;Blends Apaysami Diuretico;Gramo;Planta;NULL;1;NULL;480,00;0,0200;NULL;9,6
003-001-00286;Blends Dia De La Mujer;Gramo;Planta;NULL;1;NULL;225,00;0,0200;NULL;4,5
003-001-00287;Muestra Matcha Tostado;Unidad;Planta;NULL;1;NULL;130,00;0,0130;NULL;1,69
003-001-00288;Pads Detox Fiorana;Unidad;Planta;NULL;1;NULL;0,00;0,0300;NULL;0
003-001-00289;Muestras Taro Latte Mix 10g;Unidad;Planta;NULL;1;NULL;0,00;0,5000;NULL;0
003-001-00290;Muestras Purple Taro 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0600;NULL;0
003-001-00291;Muestras Base De Liom 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0900;NULL;0
003-001-00292;Muestras Te Negro Y Limon;Unidad;Planta;NULL;1;NULL;0,00;0,0700;NULL;0
003-001-00293;Muestras Te Negro Y Durazno 10g;Unidad;Planta;NULL;1;NULL;0,00;0,1000;NULL;0
003-001-00294;Muestras Matcha Mango 15 G;Unidad;Planta;NULL;1;NULL;0,00;0,1200;NULL;0
003-001-00295;Muestras Matcha Culinario 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0500;NULL;0
003-001-00296;Muestras Matcha Ceremonial 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0300;NULL;0
003-001-00297;Muestras Matcha Latte Mix 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0400;NULL;0
003-001-00298;Muestras Jamaica Berries 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0900;NULL;0
003-001-00299;Muestras Pink Limonade 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0600;NULL;0
003-001-00300;Muestras Polvo De Jamaica 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0800;NULL;0
003-001-00301;Muestras Butterfly Soluble 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0700;NULL;0
003-001-00302;Muestras Pink Matcha 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0300;NULL;0
003-001-00303;Muestras Sandia Y Menta 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0400;NULL;0
003-001-00304;Muestras Mint Chai 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0200;NULL;0
003-001-00305;Muestras Chai Latte Mix 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0900;NULL;0
003-001-00306;Muestras Golden Matcha 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0700;NULL;0
003-001-00307;Muestras Roasted Matcha 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0900;NULL;0
003-001-00308;Muestras Jamaica Y Limon 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00309;Muestras Pumkin Spice 10g;Unidad;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00310;Soluble Mint Chai;Gramo;Planta;NULL;1;NULL;1307,00;0,0038;NULL;4,91432
003-001-00311;Jarabe Vainilla 750ml;Unidad;Planta;NULL;1;NULL;57,00;1,5100;NULL;86,07
003-001-00312;Jarabe Rosas 750ml;Unidad;Planta;NULL;1;NULL;1,00;1,4100;NULL;1,41
003-001-00313;Chai Soluble;Gramo;Planta;NULL;1;NULL;200,00;0,00376;NULL;0,752
003-001-00314;Soluble Te Negro Y Durazno 1kg;Gramo;Planta;NULL;1;NULL;1092,00;0,00271;NULL;2,95932
003-001-00315;Soluble Jamaica Y Limon 1kg;Gramo;Planta;NULL;1;NULL;381,00;0,00299;NULL;1,13919
003-001-00316;Butterflye Soluble 1kg;Gramo;Planta;NULL;1;NULL;0,00;0,00284;NULL;0
003-001-00317;Sandia Menta Soluble 1kg;Gramo;Planta;NULL;1;NULL;0,00;0,00329;NULL;0
003-001-00318;Jamaica Berries Soluble 1kg;Gramo;Planta;NULL;1;NULL;1800,00;0,00332;NULL;5,976
003-001-00319;Soluble Pumpkin Spice;Gramo;Planta;NULL;1;NULL;602,00;0,00406;NULL;2,44412
003-001-00320;Soluble Te Negro Y Limon Para Licuar;Gramo;Planta;NULL;1;NULL;882,00;0,00152;NULL;1,34064
003-001-00321;Jarabe Durazno 750ml;Unidad;Planta;NULL;1;NULL;83,00;1,4700;NULL;122,01
003-001-00322;Jarabe Menta 750ml;Unidad;Planta;NULL;1;NULL;80,00;0,9100;NULL;72,8
003-001-00323;Te Negro Y Limon 150 Gr;Unidad;Planta;NULL;1;NULL;0,00;0,0100;NULL;0
003-001-00324;Blends Berry Berry;Gramo;Planta;NULL;1;NULL;2454,00;0,0160;NULL;39,264
003-001-00326;English Break Fast Encapsulado;Gramo;Planta;NULL;1;NULL;0,00;0,1000;NULL;0
003-001-00338;Mezcla Te Negro y Limon kfc;Gramo;Planta;NULL;1;NULL;850,00;0,0021;NULL;1,7765
003-002-00009;Maridaje Leche Entera;Gramo;Planta;NULL;1;NULL;0,00;0,001;NULL;0
003-002-00011;Maridaje De Leche De Coco;Gramo;Planta;NULL;1;NULL;0,00;0,003;NULL;0
003-002-00012;Maridaje Leche De Almendra;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
003-002-00013;Maridaje Bubbletea Cereza;Gramo;Planta;NULL;1;NULL;0,00;4,250;NULL;0
003-002-00014;Maridaje Bubbletea Arandanos;Gramo;Planta;NULL;1;NULL;0,00;4,250;NULL;0
003-002-00015;Maridaje Bubble Tea Mango;Gramo;Planta;NULL;1;NULL;0,00;4,250;NULL;0
003-002-00016;Maridaje Stevia Sobres 1 Gramo;Unidad;Planta;NULL;1;NULL;0,00;0,110;NULL;0
003-002-00017;Maridaje Azucar Sobres 2,5 Gramos;Unidad;Planta;NULL;1;NULL;0,00;0,020;NULL;0
003-002-00018;Maridaje Azucar Sobres 5 Gramos;Unidad;Planta;NULL;1;NULL;0,00;0,030;NULL;0
003-002-00019;Maridaje Roasted Preparación;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
003-002-00020;Maridaje Matcha Ceremonial Preparación;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
003-002-00021;Maridaje Golden Matcha Preparación;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
003-002-00022;Maridaje Zumo Limon;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
003-002-00023;Maridaje Chai Latte Preparación;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
003-002-00024;Maridaje Blue Matcha Preparación;Gramo;Planta;NULL;1;NULL;0,00;0,004;NULL;0
